"name","id","start","end","chromosome"
"DIRC2","DIRC2",0,0,0
"STX7","STX7",0,0,0
"ASCL2","ASCL2",0,0,0
"CSNK2A1","CSNK2A1",0,0,0
"COL1A2","COL1A2",0,0,0
"NTAN1","NTAN1",0,0,0
"NOM1","NOM1",0,0,0
"ACSS3","ACSS3",0,0,0
"LOC643085","LOC643085",0,0,0
"DICER1-AS1","DICER1-AS1",0,0,0
"AGXT2","AGXT2",0,0,0
"SLC51A","SLC51A",0,0,0
"NRG3","NRG3",0,0,0
"C17orf97","C17orf97",0,0,0
"SLCO4A1","SLCO4A1",0,0,0
"LDHD","LDHD",0,0,0
"TNFSF15","TNFSF15",0,0,0
"PLEKHA6","PLEKHA6",0,0,0
"FBLN7","FBLN7",0,0,0
"UCHL5","UCHL5",0,0,0
"ATG9B","ATG9B",0,0,0
"KIF12","KIF12",0,0,0
"GFAP","GFAP",0,0,0
"C5orf15","C5orf15",0,0,0
"PPP1R37","PPP1R37",0,0,0
"IL17RD","IL17RD",0,0,0
"SKI","SKI",0,0,0
"SHISA6","SHISA6",0,0,0
"SSBP4","SSBP4",0,0,0
"SALL1","SALL1",0,0,0
"IGFN1","IGFN1",0,0,0
"IGSF9","IGSF9",0,0,0
"GATA6","GATA6",0,0,0
"LOC728613","LOC728613",0,0,0
"MAT2B","MAT2B",0,0,0
"RNASEL","RNASEL",0,0,0
"MAGEE1","MAGEE1",0,0,0
"FAM71E1","FAM71E1",0,0,0
"DAPL1","DAPL1",0,0,0
"IL17RA","IL17RA",0,0,0
"LINC01503","LINC01503",0,0,0
"NADK2","NADK2",0,0,0
"TMEM178A","TMEM178A",0,0,0
"SF3B1","SF3B1",0,0,0
"CENPU","CENPU",0,0,0
"ANKRD28","ANKRD28",0,0,0
"ADRB1","ADRB1",0,0,0
"KLHL29","KLHL29",0,0,0
"ANO5","ANO5",0,0,0
"KXD1","KXD1",0,0,0
"KPNA5","KPNA5",0,0,0
"KIAA1211L","KIAA1211L",0,0,0
"PPP2R5E","PPP2R5E",0,0,0
"LINC00959","LINC00959",0,0,0
"ISYNA1","ISYNA1",0,0,0
"ZZZ3","ZZZ3",0,0,0
"TNFSF13","TNFSF13",0,0,0
"MAF","MAF",0,0,0
"ZNF571-AS1","ZNF571-AS1",0,0,0
"HPDL","HPDL",0,0,0
"RUFY3","RUFY3",0,0,0
"CADM4","CADM4",0,0,0
"LOC100289361","LOC100289361",0,0,0
"TFCP2L1","TFCP2L1",0,0,0
"GTSE1","GTSE1",0,0,0
"RTN4RL2","RTN4RL2",0,0,0
"NES","NES",0,0,0
"LIN28B","LIN28B",0,0,0
"NUCKS1","NUCKS1",0,0,0
"AHRR","AHRR",0,0,0
"INO80","INO80",0,0,0
"IHH","IHH",0,0,0
"LINC00920","LINC00920",0,0,0
"LOC101928673","LOC101928673",0,0,0
"GIMAP6","GIMAP6",0,0,0
"ZFAND5","ZFAND5",0,0,0
"VSIG2","VSIG2",0,0,0
"GOLT1A","GOLT1A",0,0,0
"PPIE","PPIE",0,0,0
"GRTP1","GRTP1",0,0,0
"STOX1","STOX1",0,0,0
"C1orf64","C1orf64",0,0,0
"ID4","ID4",0,0,0
"LOC101929112","LOC101929112",0,0,0
"ATG16L2","ATG16L2",0,0,0
"PIK3R2","PIK3R2",0,0,0
"L3MBTL3","L3MBTL3",0,0,0
"STX4","STX4",0,0,0
"OVOL1","OVOL1",0,0,0
"ARHGAP35","ARHGAP35",0,0,0
"CCDC186","CCDC186",0,0,0
"SAMD13","SAMD13",0,0,0
"TWIST2","TWIST2",0,0,0
"KIF7","KIF7",0,0,0
"HDAC5","HDAC5",0,0,0
"ADO","ADO",0,0,0
"PNCK","PNCK",0,0,0
"TAF8","TAF8",0,0,0
"CLPTM1L","CLPTM1L",0,0,0
"FAM222B","FAM222B",0,0,0
"NRD1","NRD1",0,0,0
"COX5A","COX5A",0,0,0
"SEMA5A","SEMA5A",0,0,0
"TIMM23B","TIMM23B",0,0,0
"LINC00623","LINC00623",0,0,0
"C8orf46","C8orf46",0,0,0
"RFXAP","RFXAP",0,0,0
"NAGS","NAGS",0,0,0
"RBM26","RBM26",0,0,0
"RBM47","RBM47",0,0,0
"PRSS23","PRSS23",0,0,0
"UQCC2","UQCC2",0,0,0
"LOC101929243","LOC101929243",0,0,0
"CYBA","CYBA",0,0,0
"NBPF10","NBPF10",0,0,0
"IFIT3","IFIT3",0,0,0
"GALNT9","GALNT9",0,0,0
"TMEM88","TMEM88",0,0,0
"GALK1","GALK1",0,0,0
"PTPRS","PTPRS",0,0,0
"XAGE2","XAGE2",0,0,0
"MAMDC4","MAMDC4",0,0,0
"MAEL","MAEL",0,0,0
"THRSP","THRSP",0,0,0
"DDX51","DDX51",0,0,0
"PPM1J","PPM1J",0,0,0
"SHISA3","SHISA3",0,0,0
"SLC9B2","SLC9B2",0,0,0
"HOXD-AS2","HOXD-AS2",0,0,0
"PHLDA2","PHLDA2",0,0,0
"PM20D2","PM20D2",0,0,0
"CLP1","CLP1",0,0,0
"SLC30A9","SLC30A9",0,0,0
"USP8","USP8",0,0,0
"SLC15A4","SLC15A4",0,0,0
"RAB23","RAB23",0,0,0
"FAM212A","FAM212A",0,0,0
"U2AF2","U2AF2",0,0,0
"MS4A14","MS4A14",0,0,0
"FAM120C","FAM120C",0,0,0
"PAWR","PAWR",0,0,0
"FAM46B","FAM46B",0,0,0
"CCDC71L","CCDC71L",0,0,0
"EFCAB14","EFCAB14",0,0,0
"THOC7","THOC7",0,0,0
"AQP11","AQP11",0,0,0
"OSBPL11","OSBPL11",0,0,0
"TCF21","TCF21",0,0,0
"ZNF680","ZNF680",0,0,0
"ACOT4","ACOT4",0,0,0
"PTPMT1","PTPMT1",0,0,0
"REC8","REC8",0,0,0
"ABCB8","ABCB8",0,0,0
"RBPJ","RBPJ",0,0,0
"C20orf85","C20orf85",0,0,0
"LOC653602","LOC653602",0,0,0
"CALU","CALU",0,0,0
"UNC79","UNC79",0,0,0
"ZNF367","ZNF367",0,0,0
"LOC283454","LOC283454",0,0,0
"LUM","LUM",0,0,0
"LOC100288893","LOC100288893",0,0,0
"KNOP1","KNOP1",0,0,0
"TLR8","TLR8",0,0,0
"LRRC16B","LRRC16B",0,0,0
"MIR7111","MIR7111",0,0,0
"RPL10A","RPL10A",0,0,0
"WFDC21P","WFDC21P",0,0,0
"FITM1","FITM1",0,0,0
"MOB3B","MOB3B",0,0,0
"LAMA5","LAMA5",0,0,0
"TRA2A","TRA2A",0,0,0
"JPH2","JPH2",0,0,0
"DISP2","DISP2",0,0,0
"CLSTN2","CLSTN2",0,0,0
"ELFN1","ELFN1",0,0,0
"INO80C","INO80C",0,0,0
"LRRK2","LRRK2",0,0,0
"UBA2","UBA2",0,0,0
"LRP5","LRP5",0,0,0
"LINC01569","LINC01569",0,0,0
"H2AFY","H2AFY",0,0,0
"CHCHD4","CHCHD4",0,0,0
"AMDHD1","AMDHD1",0,0,0
"WDFY4","WDFY4",0,0,0
"COBLL1","COBLL1",0,0,0
"SMIM22","SMIM22",0,0,0
"CPD","CPD",0,0,0
"SCYL1","SCYL1",0,0,0
"BBS12","BBS12",0,0,0
"CMAHP","CMAHP",0,0,0
"NUTM2A-AS1","NUTM2A-AS1",0,0,0
"CKAP2L","CKAP2L",0,0,0
"GRAMD2","GRAMD2",0,0,0
"SNX16","SNX16",0,0,0
"FOLR2","FOLR2",0,0,0
"FAM132B","FAM132B",0,0,0
"CCDC184","CCDC184",0,0,0
"TMEM139","TMEM139",0,0,0
"LINC01094","LINC01094",0,0,0
"CYB561D2","CYB561D2",0,0,0
"RIC8B","RIC8B",0,0,0
"IRX3","IRX3",0,0,0
"SLC19A1","SLC19A1",0,0,0
"LINC00621","LINC00621",0,0,0
"ITGA6","ITGA6",0,0,0
"FAM69C","FAM69C",0,0,0
"NRXN3","NRXN3",0,0,0
"SMIM7","SMIM7",0,0,0
"THRB","THRB",0,0,0
"BAZ1B","BAZ1B",0,0,0
"PIGR","PIGR",0,0,0
"SALL4","SALL4",0,0,0
"MSH3","MSH3",0,0,0
"MAPK8","MAPK8",0,0,0
"CSTF3","CSTF3",0,0,0
"HOXB8","HOXB8",0,0,0
"MIS18A","MIS18A",0,0,0
"LINC01137","LINC01137",0,0,0
"TACO1","TACO1",0,0,0
"MAPRE3","MAPRE3",0,0,0
"KCTD15","KCTD15",0,0,0
"ZNF644","ZNF644",0,0,0
"LOC100134937","LOC100134937",0,0,0
"P2RY8","P2RY8",0,0,0
"FAM109A","FAM109A",0,0,0
"ZBTB42","ZBTB42",0,0,0
"TMEM220","TMEM220",0,0,0
"WDR11","WDR11",0,0,0
"FECH","FECH",0,0,0
"HIRIP3","HIRIP3",0,0,0
"SHANK3","SHANK3",0,0,0
"LOC100129550","LOC100129550",0,0,0
"DNAJC9","DNAJC9",0,0,0
"CSNK1G3","CSNK1G3",0,0,0
"ZNF606","ZNF606",0,0,0
"ATP1B3","ATP1B3",0,0,0
"SNAPC3","SNAPC3",0,0,0
"PIP4K2A","PIP4K2A",0,0,0
"NCR3LG1","NCR3LG1",0,0,0
"UBXN10-AS1","UBXN10-AS1",0,0,0
"BAG1","BAG1",0,0,0
"DERL3","DERL3",0,0,0
"LOC100270804","LOC100270804",0,0,0
"GABRB3","GABRB3",0,0,0
"ACSL6","ACSL6",0,0,0
"GRAP","GRAP",0,0,0
"C2CD4B","C2CD4B",0,0,0
"TMEM8B","TMEM8B",0,0,0
"SMTNL2","SMTNL2",0,0,0
"FOXS1","FOXS1",0,0,0
"ZNF823","ZNF823",0,0,0
"NIPAL3","NIPAL3",0,0,0
"TMEM86B","TMEM86B",0,0,0
"FAM46A","FAM46A",0,0,0
"DNAH10","DNAH10",0,0,0
"DENND6B","DENND6B",0,0,0
"SMIM5","SMIM5",0,0,0
"C15orf61","C15orf61",0,0,0
"DACT3","DACT3",0,0,0
"LOC146880","LOC146880",0,0,0
"PUS7L","PUS7L",0,0,0
"IKZF4","IKZF4",0,0,0
"TMEM44-AS1","TMEM44-AS1",0,0,0
"TIGD5","TIGD5",0,0,0
"LOC440173","LOC440173",0,0,0
"FOXP4","FOXP4",0,0,0
"TPRG1","TPRG1",0,0,0
"TBCD","TBCD",0,0,0
"OR51E1","OR51E1",0,0,0
"GLT1D1","GLT1D1",0,0,0
"DEFB123","DEFB123",0,0,0
"SNAP23","SNAP23",0,0,0
"CXXC4","CXXC4",0,0,0
"SLCO3A1","SLCO3A1",0,0,0
"CLRN3","CLRN3",0,0,0
"SPX","SPX",0,0,0
"MTSS1","MTSS1",0,0,0
"LOC100506725","LOC100506725",0,0,0
"RMST","RMST",0,0,0
"RWDD2A","RWDD2A",0,0,0
"OGT","OGT",0,0,0
"GGT7","GGT7",0,0,0
"TIGD3","TIGD3",0,0,0
"KLHL17","KLHL17",0,0,0
"BRI3","BRI3",0,0,0
"QRICH1","QRICH1",0,0,0
"MAZ","MAZ",0,0,0
"CHAF1A","CHAF1A",0,0,0
"POU6F1","POU6F1",0,0,0
"DAZAP1","DAZAP1",0,0,0
"TNFAIP8","TNFAIP8",0,0,0
"WDR78","WDR78",0,0,0
"SVOP","SVOP",0,0,0
"A1BG","A1BG",0,0,0
"LINC00969","LINC00969",0,0,0
"LRRC37A4P","LRRC37A4P",0,0,0
"RIMS2","RIMS2",0,0,0
"PLK3","PLK3",0,0,0
"LINC00526","LINC00526",0,0,0
"CNTN3","CNTN3",0,0,0
"SH3TC1","SH3TC1",0,0,0
"NFIX","NFIX",0,0,0
"PRELID3B","PRELID3B",0,0,0
"NUDT4","NUDT4",0,0,0
"KCTD5","KCTD5",0,0,0
"NUCB2","NUCB2",0,0,0
"ELF3","ELF3",0,0,0
"RMDN1","RMDN1",0,0,0
"MAPKAP1","MAPKAP1",0,0,0
"MAPK1","MAPK1",0,0,0
"KDSR","KDSR",0,0,0
"C11orf54","C11orf54",0,0,0
"NMNAT1","NMNAT1",0,0,0
"ANOS1","ANOS1",0,0,0
"PITHD1","PITHD1",0,0,0
"C4orf48","C4orf48",0,0,0
"LIG3","LIG3",0,0,0
"ELP6","ELP6",0,0,0
"FNDC3B","FNDC3B",0,0,0
"GDF15","GDF15",0,0,0
"LOC644656","LOC644656",0,0,0
"SAMD4B","SAMD4B",0,0,0
"LOC100996740","LOC100996740",0,0,0
"KCTD21","KCTD21",0,0,0
"ZDHHC22","ZDHHC22",0,0,0
"PHKA1","PHKA1",0,0,0
"NEO1","NEO1",0,0,0
"CEP295","CEP295",0,0,0
"GRIN2D","GRIN2D",0,0,0
"MRPL2","MRPL2",0,0,0
"C5orf34","C5orf34",0,0,0
"LRRC75A","LRRC75A",0,0,0
"GPALPP1","GPALPP1",0,0,0
"RAB43","RAB43",0,0,0
"SNX33","SNX33",0,0,0
"ZFAS1","ZFAS1",0,0,0
"ZNF488","ZNF488",0,0,0
"RNPC3","RNPC3",0,0,0
"ARMC7","ARMC7",0,0,0
"B4GALNT3","B4GALNT3",0,0,0
"TPM2","TPM2",0,0,0
"SDK1","SDK1",0,0,0
"C7orf61","C7orf61",0,0,0
"LOC401261","LOC401261",0,0,0
"FAM26F","FAM26F",0,0,0
"ENPP6","ENPP6",0,0,0
"AGAP2","AGAP2",0,0,0
"NTPCR","NTPCR",0,0,0
"KIF5A","KIF5A",0,0,0
"GPRIN1","GPRIN1",0,0,0
"JAG1","JAG1",0,0,0
"MIR3682","MIR3682",0,0,0
"LEMD1","LEMD1",0,0,0
"SPSB4","SPSB4",0,0,0
"LINC01315","LINC01315",0,0,0
"GFRA3","GFRA3",0,0,0
"TMEM238","TMEM238",0,0,0
"FAM166B","FAM166B",0,0,0
"OPRK1","OPRK1",0,0,0
"CYHR1","CYHR1",0,0,0
"FAM168B","FAM168B",0,0,0
"PI15","PI15",0,0,0
"BORCS6","BORCS6",0,0,0
"PLEKHG3","PLEKHG3",0,0,0
"NR2C1","NR2C1",0,0,0
"TMEM91","TMEM91",0,0,0
"CLN8","CLN8",0,0,0
"MAP3K6","MAP3K6",0,0,0
"YJEFN3","YJEFN3",0,0,0
"BEX5","BEX5",0,0,0
"C9orf152","C9orf152",0,0,0
"EWSR1","EWSR1",0,0,0
"CMTM2","CMTM2",0,0,0
"KBTBD7","KBTBD7",0,0,0
"ADGRG5","ADGRG5",0,0,0
"LOC101926963","LOC101926963",0,0,0
"EVC2","EVC2",0,0,0
"MORN5","MORN5",0,0,0
"RSPH14","RSPH14",0,0,0
"SHISA9","SHISA9",0,0,0
"TIGD2","TIGD2",0,0,0
"FDXACB1","FDXACB1",0,0,0
"SYTL4","SYTL4",0,0,0
"ZCCHC3","ZCCHC3",0,0,0
"NFIA","NFIA",0,0,0
"SYCN","SYCN",0,0,0
"VANGL1","VANGL1",0,0,0
"EVA1B","EVA1B",0,0,0
"MARCH9","MARCH9",0,0,0
"CLCC1","CLCC1",0,0,0
"USP24","USP24",0,0,0
"JMJD1C-AS1","JMJD1C-AS1",0,0,0
"THSD7A","THSD7A",0,0,0
"MEI1","MEI1",0,0,0
"LINC00324","LINC00324",0,0,0
"PRCD","PRCD",0,0,0
"GJD3","GJD3",0,0,0
"MRPL43","MRPL43",0,0,0
"KIAA0907","KIAA0907",0,0,0
"HS6ST2","HS6ST2",0,0,0
"HSPA5","HSPA5",0,0,0
"OSGEPL1","OSGEPL1",0,0,0
"DNAAF3","DNAAF3",0,0,0
"MRPL41","MRPL41",0,0,0
"BOC","BOC",0,0,0
"CD8B","CD8B",0,0,0
"ATXN7L2","ATXN7L2",0,0,0
"PCYT2","PCYT2",0,0,0
"CNTN2","CNTN2",0,0,0
"SPRED3","SPRED3",0,0,0
"IFRD1","IFRD1",0,0,0
"TAF6L","TAF6L",0,0,0
"NACC2","NACC2",0,0,0
"PROSER2","PROSER2",0,0,0
"LOC285178","LOC285178",0,0,0
"DEAF1","DEAF1",0,0,0
"CDCA7","CDCA7",0,0,0
"TM4SF18","TM4SF18",0,0,0
"ZNF264","ZNF264",0,0,0
"ZNF180","ZNF180",0,0,0
"PEG3-AS1","PEG3-AS1",0,0,0
"CNIH2","CNIH2",0,0,0
"SEPT11","SEPT11",0,0,0
"TBC1D15","TBC1D15",0,0,0
"LOC100131564","LOC100131564",0,0,0
"C16orf58","C16orf58",0,0,0
"PITPNM3","PITPNM3",0,0,0
"SLC30A2","SLC30A2",0,0,0
"PDK3","PDK3",0,0,0
"PRIMA1","PRIMA1",0,0,0
"TMEM259","TMEM259",0,0,0
"GDNF","GDNF",0,0,0
"SRPK2","SRPK2",0,0,0
"RSPH1","RSPH1",0,0,0
"KLF13","KLF13",0,0,0
"GLRX3","GLRX3",0,0,0
"PAK1","PAK1",0,0,0
"CXCL2","CXCL2",0,0,0
"HOXB13","HOXB13",0,0,0
"MCOLN2","MCOLN2",0,0,0
"MARCH4","MARCH4",0,0,0
"MBNL3","MBNL3",0,0,0
"DKFZp779M0652","DKFZp779M0652",0,0,0
"KRT8P12","KRT8P12",0,0,0
"GEMIN6","GEMIN6",0,0,0
"EPHB2","EPHB2",0,0,0
"SERTAD4-AS1","SERTAD4-AS1",0,0,0
"MLLT10","MLLT10",0,0,0
"NECAP2","NECAP2",0,0,0
"PRKCH","PRKCH",0,0,0
"GUSB","GUSB",0,0,0
"SLIT2","SLIT2",0,0,0
"PCAT19","PCAT19",0,0,0
"TMEM155","TMEM155",0,0,0
"ARID4A","ARID4A",0,0,0
"CIRBP","CIRBP",0,0,0
"RNF165","RNF165",0,0,0
"GRIA3","GRIA3",0,0,0
"DUS3L","DUS3L",0,0,0
"F2RL2","F2RL2",0,0,0
"AHSA2","AHSA2",0,0,0
"SPRYD7","SPRYD7",0,0,0
"CFAP44","CFAP44",0,0,0
"NEK9","NEK9",0,0,0
"MSL1","MSL1",0,0,0
"CDH24","CDH24",0,0,0
"C1orf115","C1orf115",0,0,0
"ANKRD65","ANKRD65",0,0,0
"GFRA1","GFRA1",0,0,0
"KIAA1958","KIAA1958",0,0,0
"ADAMTS14","ADAMTS14",0,0,0
"OSM","OSM",0,0,0
"IFI27L1","IFI27L1",0,0,0
"TRIM4","TRIM4",0,0,0
"LYPLAL1","LYPLAL1",0,0,0
"UEVLD","UEVLD",0,0,0
"LOC285812","LOC285812",0,0,0
"DDX17","DDX17",0,0,0
"PQLC1","PQLC1",0,0,0
"EXT1","EXT1",0,0,0
"LINC01158","LINC01158",0,0,0
"THAP9","THAP9",0,0,0
"NIPAL4","NIPAL4",0,0,0
"NSMF","NSMF",0,0,0
"NDFIP2","NDFIP2",0,0,0
"WDR66","WDR66",0,0,0
"LRPPRC","LRPPRC",0,0,0
"LINC01405","LINC01405",0,0,0
"TPPP","TPPP",0,0,0
"C17orf89","C17orf89",0,0,0
"RELA","RELA",0,0,0
"FLJ46875","FLJ46875",0,0,0
"HCN4","HCN4",0,0,0
"SUN1","SUN1",0,0,0
"SPRY1","SPRY1",0,0,0
"C19orf43","C19orf43",0,0,0
"MRVI1","MRVI1",0,0,0
"SEC61A2","SEC61A2",0,0,0
"CLVS1","CLVS1",0,0,0
"HIC1","HIC1",0,0,0
"NDE1","NDE1",0,0,0
"ABHD16A","ABHD16A",0,0,0
"CINP","CINP",0,0,0
"ZCCHC18","ZCCHC18",0,0,0
"KDM5A","KDM5A",0,0,0
"SSC5D","SSC5D",0,0,0
"DLG1","DLG1",0,0,0
"FXN","FXN",0,0,0
"TDRG1","TDRG1",0,0,0
"ADCYAP1","ADCYAP1",0,0,0
"SOWAHA","SOWAHA",0,0,0
"PLAC9","PLAC9",0,0,0
"KHDRBS3","KHDRBS3",0,0,0
"PTPRB","PTPRB",0,0,0
"LINC00473","LINC00473",0,0,0
"GABRD","GABRD",0,0,0
"RUSC1-AS1","RUSC1-AS1",0,0,0
"TSEN15","TSEN15",0,0,0
"GLIS3","GLIS3",0,0,0
"FUOM","FUOM",0,0,0
"RFTN1","RFTN1",0,0,0
"ST8SIA3","ST8SIA3",0,0,0
"DOCK5","DOCK5",0,0,0
"AP1S2","AP1S2",0,0,0
"RAB7B","RAB7B",0,0,0
"PRPF38B","PRPF38B",0,0,0
"C6orf165","C6orf165",0,0,0
"ARSI","ARSI",0,0,0
"FAM49A","FAM49A",0,0,0
"GS1-259H13.2","GS1-259H13.2",0,0,0
"LINC01504","LINC01504",0,0,0
"TRIM9","TRIM9",0,0,0
"C16orf46","C16orf46",0,0,0
"TSPAN3","TSPAN3",0,0,0
"NEURL2","NEURL2",0,0,0
"SVIP","SVIP",0,0,0
"SLC6A11","SLC6A11",0,0,0
"EPB41L1","EPB41L1",0,0,0
"SCUBE3","SCUBE3",0,0,0
"MEAF6","MEAF6",0,0,0
"RALY-AS1","RALY-AS1",0,0,0
"CAPN15","CAPN15",0,0,0
"MBLAC2","MBLAC2",0,0,0
"WNT5B","WNT5B",0,0,0
"PSMA5","PSMA5",0,0,0
"SYNPR","SYNPR",0,0,0
"DNAJC15","DNAJC15",0,0,0
"VPS26B","VPS26B",0,0,0
"SLC25A21-AS1","SLC25A21-AS1",0,0,0
"TMCO3","TMCO3",0,0,0
"SERPINA1","SERPINA1",0,0,0
"TMEM45B","TMEM45B",0,0,0
"LOC100133985","LOC100133985",0,0,0
"C11orf73","C11orf73",0,0,0
"LOC730098","LOC730098",0,0,0
"NUDT6","NUDT6",0,0,0
"PPM1D","PPM1D",0,0,0
"METTL21C","METTL21C",0,0,0
"ZCCHC7","ZCCHC7",0,0,0
"LOC100507291","LOC100507291",0,0,0
"C9orf50","C9orf50",0,0,0
"SOS1","SOS1",0,0,0
"GSX2","GSX2",0,0,0
"WASL","WASL",0,0,0
"SEMA7A","SEMA7A",0,0,0
"LATS2","LATS2",0,0,0
"XKRX","XKRX",0,0,0
"TIAL1","TIAL1",0,0,0
"PRPS2","PRPS2",0,0,0
"SEPT7P2","SEPT7P2",0,0,0
"GMDS","GMDS",0,0,0
"ZER1","ZER1",0,0,0
"INPP5F","INPP5F",0,0,0
"CHPT1","CHPT1",0,0,0
"LINC01431","LINC01431",0,0,0
"SMTNL1","SMTNL1",0,0,0
"ERF","ERF",0,0,0
"HPS6","HPS6",0,0,0
"HAS2","HAS2",0,0,0
"PRKAG2-AS1","PRKAG2-AS1",0,0,0
"PNISR","PNISR",0,0,0
"TBC1D2B","TBC1D2B",0,0,0
"SCGB3A1","SCGB3A1",0,0,0
"NDUFAF7","NDUFAF7",0,0,0
"SLC11A1","SLC11A1",0,0,0
"ANKRD23","ANKRD23",0,0,0
"MARCH3","MARCH3",0,0,0
"LOC101928230","LOC101928230",0,0,0
"KANSL1-AS1","KANSL1-AS1",0,0,0
"FNBP1","FNBP1",0,0,0
"LOC101928222","LOC101928222",0,0,0
"CUL5","CUL5",0,0,0
"TCP10L","TCP10L",0,0,0
"METTL9","METTL9",0,0,0
"SAR1B","SAR1B",0,0,0
"TNS4","TNS4",0,0,0
"PKN2","PKN2",0,0,0
"SBNO1","SBNO1",0,0,0
"MAGI3","MAGI3",0,0,0
"NRP2","NRP2",0,0,0
"UBE2V2","UBE2V2",0,0,0
"TMEM170A","TMEM170A",0,0,0
"PDZD8","PDZD8",0,0,0
"SOX9-AS1","SOX9-AS1",0,0,0
"ZNF879","ZNF879",0,0,0
"FPR3","FPR3",0,0,0
"FOXD3-AS1","FOXD3-AS1",0,0,0
"EPHB1","EPHB1",0,0,0
"DLD","DLD",0,0,0
"BAG5","BAG5",0,0,0
"ENTPD2","ENTPD2",0,0,0
"LOC100506022","LOC100506022",0,0,0
"FAM228B","FAM228B",0,0,0
"CENPV","CENPV",0,0,0
"PRKCB","PRKCB",0,0,0
"TBX15","TBX15",0,0,0
"RBAKDN","RBAKDN",0,0,0
"ZNF469","ZNF469",0,0,0
"SNU13","SNU13",0,0,0
"BTBD17","BTBD17",0,0,0
"LOC101927811","LOC101927811",0,0,0
"SEPT7-AS1","SEPT7-AS1",0,0,0
"FLJ42351","FLJ42351",0,0,0
"ATP2A3","ATP2A3",0,0,0
"ICA1L","ICA1L",0,0,0
"PPP1R9B","PPP1R9B",0,0,0
"TMEM242","TMEM242",0,0,0
"SLC45A1","SLC45A1",0,0,0
"MYLK-AS1","MYLK-AS1",0,0,0
"MUM1","MUM1",0,0,0
"HS2ST1","HS2ST1",0,0,0
"TMEM52","TMEM52",0,0,0
"DSCR9","DSCR9",0,0,0
"TMEM30B","TMEM30B",0,0,0
"IRX1","IRX1",0,0,0
"HMGB4","HMGB4",0,0,0
"UBIAD1","UBIAD1",0,0,0
"PARD6G-AS1","PARD6G-AS1",0,0,0
"OIT3","OIT3",0,0,0
"EIF3F","EIF3F",0,0,0
"PIWIL4","PIWIL4",0,0,0
"ACY3","ACY3",0,0,0
"ST6GALNAC5","ST6GALNAC5",0,0,0
"PHGR1","PHGR1",0,0,0
"C6orf99","C6orf99",0,0,0
"CD5","CD5",0,0,0
"RSU1","RSU1",0,0,0
"GPCPD1","GPCPD1",0,0,0
"SHISA2","SHISA2",0,0,0
"SLC20A1","SLC20A1",0,0,0
"LINC01102","LINC01102",0,0,0
"MCHR1","MCHR1",0,0,0
"BIRC3","BIRC3",0,0,0
"PDE7A","PDE7A",0,0,0
"NDUFA10","NDUFA10",0,0,0
"CEACAM19","CEACAM19",0,0,0
"LOC145474","LOC145474",0,0,0
"LINC01590","LINC01590",0,0,0
"DKK3","DKK3",0,0,0
"HSPB9","HSPB9",0,0,0
"CREM","CREM",0,0,0
"BAG6","BAG6",0,0,0
"LYZL2","LYZL2",0,0,0
"ZNF775","ZNF775",0,0,0
"MPZL2","MPZL2",0,0,0
"QSOX1","QSOX1",0,0,0
"MPI","MPI",0,0,0
"LOC101926907","LOC101926907",0,0,0
"CENPBD1P1","CENPBD1P1",0,0,0
"MLYCD","MLYCD",0,0,0
"CXorf38","CXorf38",0,0,0
"ATP5E","ATP5E",0,0,0
"PBX4","PBX4",0,0,0
"LINC01341","LINC01341",0,0,0
"USP9X","USP9X",0,0,0
"RPS6KA4","RPS6KA4",0,0,0
"PARD3-AS1","PARD3-AS1",0,0,0
"KCNC1","KCNC1",0,0,0
"LOC100505942","LOC100505942",0,0,0
"KSR2","KSR2",0,0,0
"MED30","MED30",0,0,0
"IMMP1L","IMMP1L",0,0,0
"STXBP6","STXBP6",0,0,0
"MCPH1-AS1","MCPH1-AS1",0,0,0
"ATP6V1G3","ATP6V1G3",0,0,0
"MORC2-AS1","MORC2-AS1",0,0,0
"DLL3","DLL3",0,0,0
"CFAP97","CFAP97",0,0,0
"EIF3H","EIF3H",0,0,0
"WWC2-AS2","WWC2-AS2",0,0,0
"SGK2","SGK2",0,0,0
"MSRB2","MSRB2",0,0,0
"BLOC1S3","BLOC1S3",0,0,0
"LINC00844","LINC00844",0,0,0
"HECA","HECA",0,0,0
"STGC3","STGC3",0,0,0
"LOC729887","LOC729887",0,0,0
"GRIK3","GRIK3",0,0,0
"SLC7A3","SLC7A3",0,0,0
"LRRC46","LRRC46",0,0,0
"ACMSD","ACMSD",0,0,0
"COL27A1","COL27A1",0,0,0
"LOC100287525","LOC100287525",0,0,0
"TSACC","TSACC",0,0,0
"CLINT1","CLINT1",0,0,0
"SYPL2","SYPL2",0,0,0
"DUOXA2","DUOXA2",0,0,0
"LAMB2P1","LAMB2P1",0,0,0
"OVOL1-AS1","OVOL1-AS1",0,0,0
"USP27X","USP27X",0,0,0
"TSPAN12","TSPAN12",0,0,0
"STT3B","STT3B",0,0,0
"EP400","EP400",0,0,0
"AK4","AK4",0,0,0
"IL10RB-AS1","IL10RB-AS1",0,0,0
"TMEM102","TMEM102",0,0,0
"ADAT3","ADAT3",0,0,0
"TUG1","TUG1",0,0,0
"KLF9","KLF9",0,0,0
"ICA1","ICA1",0,0,0
"LOC100505938","LOC100505938",0,0,0
"WNT9A","WNT9A",0,0,0
"FNDC5","FNDC5",0,0,0
